X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,y
0.452197074,0.006432032,0.03667087,0.2307662,0.404517126,0.495918703,0.306458987,0.084691557,0.566938099,0.409327058,0.308557323,0.901189739,0.917988509,0.824518158,0.878278144,0.251946528,0.23207368,0.502183959,0.2167248,0.029042382,0.429709155,0.152182938,0.983633306,0.160279562,0.89820837,0.050982625,0.922233292,0.833646216,0.951536065,0.204887823,0.477578747,0.137256912,0.897847082,0.609048796,0.237680693,0.144157537,0.862310219,0.774048059,0.744722231,0.747992719,0.46936431,0.106445913,0.526299102,0.117985597,0.287208894,0.698814132,0.449248888,0.404043223,0.154599081,0.385027867,0.676272265,0.468390038,0.87987835,0.347134342,0.964011552,0.268666377,0.06938694,0.474827133,0.383829585,0.700865784,0.282630766,0.715216024,0.717208195,0.308348775,0.916020618,0.900002803,0.695718253,0.407411871,0.598162067,0.171713534,0.545764341,0.678329751,0.866676805,0.269128945,0.730111281,0.16360504,0.279051107,0.597342245,0.700829998,0.231619919,0.502751202,0.430258058,0.47637871,0.738374519,0.724340454,0.907837259,0.74997853,0.658688033,0.777519946,0.064219326,0.376952355,0.041161885,0.101584528,0.140980648,0.776323759,0.791292019,0.094732004,0.226661399,0.988418467,0.887617586,10.09701281
0.037926415,0.598071926,0.120624565,0.094041555,0.743271183,0.356587848,0.953312927,0.441289149,0.273645409,0.501189751,0.2879621,0.744368447,0.508733883,0.946179056,0.260801437,0.667045124,0.526224907,0.588105843,0.647147097,0.56923264,0.118405913,0.014050783,0.275028311,0.588465638,0.606772164,0.389113224,0.014636223,0.715870468,0.009825365,0.765928643,0.515800099,0.118070564,0.259235406,0.660870464,0.918491161,0.439231826,0.593577339,0.815684315,0.271214988,0.838351434,0.79238434,0.480103854,0.547886858,0.064686564,0.197659452,0.017394775,0.970113711,0.148273921,0.347747791,0.672008173,0.331289016,0.68773249,0.71622379,0.349017856,0.415855691,0.333896989,0.798030967,0.961170861,0.329841819,0.593381271,0.984312305,0.983053644,0.637539743,0.09762503,0.444652928,0.094977684,0.821085117,0.098301835,0.464155492,0.433145188,0.840368624,0.055064525,0.869335799,0.573732977,0.912154494,0.828827194,0.577982848,0.338393478,0.303495306,0.095869831,0.430568032,0.932015625,0.269083835,0.999789117,0.608573023,0.037840769,0.749497166,0.04312876,0.976250731,0.118534273,0.523783988,0.475543781,0.624119534,0.494774396,0.931337328,0.817269896,0.488027141,0.773015871,0.490552618,0.097721771,8.754892921
0.273688182,0.987335322,0.9246902,0.01086184,0.415876368,0.310178043,0.681237039,0.221342446,0.517351486,0.903197413,0.012303938,0.653423983,0.262683341,0.072742718,0.406886094,0.689346828,0.887097961,0.497349296,0.466900918,0.50621952,0.938146853,0.689607021,0.750948912,0.12029745,0.405414851,0.651112119,0.550912897,0.404237402,0.440404289,0.991361511,0.552605677,0.526108349,0.406263729,0.978827262,0.286102544,0.631446425,0.395163554,0.495226497,0.611240531,0.836933296,0.090737237,0.70069126,0.020033778,0.203117172,0.273316043,0.543840257,0.228931971,0.772125419,0.997272336,0.509450813,0.804920616,0.088120509,0.477762956,0.122764974,0.110535328,0.004142078,0.189212152,0.983888321,0.91670147,0.619032859,0.372899157,0.732146876,0.85806667,0.019733621,0.428495357,0.736992141,0.237770621,0.93551007,0.675419675,0.092125076,0.534180559,0.04864795,0.327334576,0.791323931,0.782326191,0.683843533,0.240212383,0.105722268,0.185742627,0.332561004,0.687517069,0.061972273,0.645047339,0.217622662,0.19714338,0.548836971,0.937323355,0.672908796,0.641053821,0.458277373,0.993704935,0.406613023,0.54733059,0.846694231,0.22131593,0.597296146,0.856673717,0.657122256,0.336985926,0.920260103,12.90811336
0.828705683,0.03137093,0.704803599,0.278769888,0.425786958,0.970357077,0.425844566,0.677756207,0.907880229,0.047021963,0.558108328,0.275716069,0.6208805,0.591667147,0.831956751,0.381485838,0.814135787,0.021803237,0.511360892,0.687983331,0.898825359,0.421723862,0.058253133,0.672429358,0.964588684,0.525950573,0.364808282,0.824153198,0.489310734,0.755633839,0.819335961,0.566843688,0.922983466,0.844420694,0.963526208,0.568202758,0.639549053,0.027998367,0.92552464,0.092381668,0.924913483,0.238780994,0.402561677,0.36695807,0.954183567,0.846005756,0.656413257,0.579991367,0.202067227,0.132293568,0.839457509,0.295598363,0.949363504,0.002230055,0.486928143,0.793200395,0.425011031,0.554087494,0.155280814,0.422051246,0.525086941,0.965979397,0.055150605,0.417596501,0.810905349,0.391533962,0.311561378,0.737667996,0.681851191,0.855185347,0.625002906,0.335218445,0.787025269,0.560636618,0.903067829,0.582828782,0.841079043,0.608509188,0.853439863,0.839965601,0.454051421,0.156151233,0.894580808,0.691806256,0.151076797,0.756872488,0.965914711,0.406279217,0.149208918,0.788438376,0.277969307,0.192351551,0.594677669,0.926877028,0.325998962,0.488765229,0.817111037,0.15327615,0.903750198,0.783289437,6.677112364
0.858624066,0.938842447,0.665867219,0.751717845,0.045214585,0.78895653,0.331984226,0.23148408,0.562412153,0.213371203,0.621657352,0.398973993,0.380805461,0.592060191,0.847348935,0.898636628,0.298645928,0.311341613,0.423713549,0.339469254,0.334466013,0.644410767,0.292142211,0.869615736,0.486903822,0.445881884,0.780514829,0.730515748,0.30421089,0.105990297,0.065374514,0.830749615,0.832077299,0.753662212,0.101662653,0.174854248,0.002653922,0.304066061,0.516734041,0.992100995,0.849205998,0.084826267,0.621708103,0.067141789,0.166995342,0.067938841,0.25206936,0.027430766,0.387738223,0.356943464,0.622674904,0.934628933,0.664179663,0.315574565,0.610640766,0.581881894,0.005696655,0.937184042,0.830003301,0.379716904,0.049912764,0.130439033,0.496263769,0.744434229,0.773681554,0.634523598,0.407042576,0.231827349,0.547588729,0.430040532,0.775919428,0.698767563,0.799725652,0.019492058,0.126992626,0.19977432,0.665624778,0.912077841,0.990789232,0.331677124,0.491505191,0.549013691,0.531048012,0.847880484,0.654883077,0.522257978,0.395488596,0.095143075,0.677872433,0.232651797,0.30851054,0.820128636,0.786331511,0.665857972,0.451853732,0.079220804,0.018559354,0.723557692,0.022553606,0.277645648,14.46000562
0.566742747,0.758441805,0.346242331,0.409338675,0.031861344,0.514453425,0.208199163,0.158646415,0.208040867,0.328972488,0.212567981,0.719414895,0.527591824,0.052269221,0.845591721,0.868973607,0.506090954,0.990575599,0.423160626,0.2977605,0.021570635,0.685049522,0.005546674,0.115263356,0.895925135,0.49847265,0.430451203,0.420553984,0.372745665,0.385999734,0.082344726,0.169671275,0.814318248,0.665127167,0.791490203,0.172395702,0.353510492,0.077076936,0.711803851,0.427583644,0.39186896,0.789330882,0.177567467,0.224495321,0.499109857,0.482104798,0.442162831,0.465977615,0.64794973,0.033216969,0.532392105,0.041521754,0.991219468,0.98591055,0.238209095,0.223257788,0.405629036,0.916517979,0.450215815,0.341358527,0.665363698,0.425664462,0.956062567,0.21878048,0.076512429,0.501556375,0.735490625,0.408031839,0.234279097,0.703967391,0.051226644,0.92879028,0.089034667,0.229488848,0.280027739,0.161472351,0.934918342,0.043220242,0.009872708,0.20461163,0.128640449,0.033212909,0.316713609,0.978803482,0.077292,0.550518648,0.667100419,0.864380032,0.352474862,0.191969654,0.433533546,0.671014411,0.499396872,0.199678447,0.802728605,0.910965554,0.551714305,0.679587794,0.868688914,0.447719648,15.63766551
0.411779125,0.92080191,0.209217601,0.821072939,0.193268318,0.759848417,0.267588007,0.486150618,0.363800744,0.520192962,0.649048204,0.238955148,0.463185683,0.670252259,0.370521712,0.953267069,0.097549778,0.417083364,0.610547493,0.256466283,0.035916123,0.585435707,0.343808686,0.712677883,0.814615537,0.613642236,0.661741732,0.91499777,0.586173934,0.436869534,0.310390401,0.395908894,0.932272658,0.13388837,0.975726504,0.796754498,0.065276103,0.548820085,0.347494491,0.192689186,0.173927462,0.206515598,0.429047518,0.503147855,0.998321899,0.030212904,0.847458222,0.165390045,0.336926981,0.718744306,0.872433449,0.824758521,0.131145337,0.029120044,0.761941651,0.764754162,0.290586858,0.735826708,0.696002874,0.658587064,0.374056863,0.474151969,0.074190086,0.757061632,0.89927657,0.974709139,0.032176019,0.04919845,0.799068265,0.981364521,0.395587521,0.813561917,0.180619478,0.232735752,0.01422553,0.474268078,0.264712698,0.649587568,0.628899811,0.804388534,0.483409761,0.325350645,0.641531434,0.164664146,0.995013322,0.224917714,0.344578816,0.56075181,0.424589612,0.862142777,0.007985498,0.497161116,0.012038161,0.214810661,0.039173518,0.498266416,0.180578121,0.606229809,0.068228089,0.949879177,21.16243806
0.204729517,0.49125485,0.428087513,0.836667055,0.982198594,0.326109493,0.988193166,0.743370968,0.152424663,0.34455841,0.737082564,0.764052991,0.634608162,0.589052388,0.452223904,0.736742939,0.65199533,0.209920025,0.222318582,0.85619418,0.75429474,0.026231124,0.344812912,0.881664696,0.104836399,0.736583992,0.786850565,0.926309603,0.325242948,0.181604198,0.921261606,0.786383731,0.538051571,0.392932814,0.296040257,0.175144176,0.746426797,0.910340966,0.052807286,0.327319501,0.78392248,0.246957969,0.344235682,0.614391366,0.525230477,0.633357852,0.839165976,0.16904731,0.558313684,0.415450551,0.931116491,0.729971474,0.55397301,0.649668774,0.017075029,0.486822404,0.146185617,0.593776745,0.419386591,0.063204823,0.483998775,0.876927616,0.084843235,0.920503001,0.602292764,0.79258073,0.360530542,0.663334175,0.589205632,0.712628939,0.288790391,0.591493916,0.845753739,0.654108176,0.330390013,0.12381498,0.143523108,0.370096513,0.318356609,0.084226303,0.81410105,0.893128499,0.277338137,0.382289129,0.77467826,0.513195936,0.567383157,0.312639016,0.244580533,0.046804562,0.189056908,0.256864982,0.958957129,0.238230088,0.750012493,0.330047152,0.933940237,0.515665606,0.237455571,0.21466431,15.62998544
0.912855214,0.571195381,0.701308152,0.490417686,0.911938845,0.127285406,0.12735964,0.443266059,0.313508556,0.455604456,0.665854963,0.203064476,0.437089744,0.384943362,0.464731195,0.059325529,0.95066927,0.627909853,0.121770349,0.231018597,0.820710157,0.675607113,0.323968212,0.99557696,0.727727556,0.874363338,0.812084069,0.485595728,0.518967437,0.80912168,0.092578531,0.965913022,0.188519659,0.05667651,0.346940405,0.931626327,0.562368768,0.117986698,0.935909109,0.943135621,0.431493623,0.419335861,0.360295509,0.882859021,0.971118976,0.050421987,0.278603848,0.387840396,0.913917863,0.1476067,0.037646953,0.404423229,0.864040605,0.621440895,0.823127958,0.39770461,0.013907198,0.106529383,0.81221773,0.474083966,0.815233407,0.061253855,0.262363447,0.501901134,0.632778402,0.651541923,0.225473921,0.446616103,0.125335273,0.341710001,0.754603615,0.67629854,0.414093819,0.457021977,0.805228938,0.930054301,0.503728024,0.740808716,0.962885297,0.653724602,0.084224585,0.537456351,0.920085497,0.896949502,0.86937679,0.446304082,0.862576162,0.301337222,0.487821447,0.210852785,0.097374063,0.872667707,0.982628927,0.191349176,0.680483383,0.951452538,0.955231364,0.795965352,0.191777314,0.348942742,19.9980442
0.534320831,0.621978323,0.731333302,0.221005486,0.600783653,0.261358137,0.681160705,0.807750939,0.713075102,0.572082001,0.837921318,0.492626727,0.427724196,0.598604764,0.901993966,0.746671173,0.646590745,0.788935208,0.386864823,0.031141956,0.979386654,0.784479387,0.4262862,0.055919707,0.10758394,0.611254131,0.526466939,0.193272493,0.736608413,0.141573529,0.01564822,0.017564652,0.381303979,0.673225895,0.666761882,0.476962732,0.021106728,0.446408401,0.18465049,0.163432849,0.884862929,0.258365451,0.491553932,0.07001251,0.615500703,0.717460601,0.74043312,0.088358225,0.62065433,0.653391429,0.853485469,0.279103257,0.796828798,0.884481105,0.294384635,0.754357656,0.621026011,0.227267324,0.792799537,0.176007057,0.99393647,0.962440302,0.890261589,0.255182457,0.867118634,0.688382403,0.872574103,0.229818522,0.096107099,0.709064919,0.705455773,0.011153994,0.280518976,0.417709978,0.549950814,0.508235902,0.167428653,0.162906364,0.277043297,0.333164889,0.194373292,0.391706733,0.79999319,0.129241303,0.598521528,0.738611159,0.13137596,0.847314436,0.219809468,0.52857261,0.107155144,0.316656865,0.897649171,0.309594512,0.562505082,0.282885146,0.721913567,0.798333756,0.379378441,0.543467292,15.84669857
0.734316826,0.371586626,0.793787275,0.209763412,0.477956834,0.487968874,0.197522914,0.757701972,0.845826354,0.219607779,0.089410821,0.327854413,0.981038962,0.774312642,0.01356248,0.914807305,0.289521661,0.783211224,0.60145792,0.989432161,0.594034845,0.851714761,0.380254747,0.115611719,0.690858331,0.310297506,0.145428546,0.131655834,0.647613647,0.991674125,0.879699844,0.75785602,0.659035191,0.464579099,0.994444724,0.037879163,0.08129602,0.24685466,0.577142722,0.810967008,0.884077931,0.015164922,0.798526043,0.590533961,0.384379128,0.721485998,0.241147179,0.492795042,0.775577798,0.694094511,0.991916152,0.271180384,0.544603014,0.482138047,0.17378029,0.336691451,0.258427053,0.920292304,0.37207791,0.772439248,0.19137919,0.807970668,0.359057053,0.235243419,0.984946133,0.134334495,0.708839522,0.350223944,0.506847879,0.779696908,0.168916635,0.515206006,0.786616519,0.103465318,0.30290586,0.644374233,0.012403866,0.154147109,0.492386387,0.345828781,0.401239835,0.672367719,0.347049133,0.403789126,0.870130051,0.229031481,0.911190227,0.149313884,0.873127207,0.991485406,0.032691719,0.330809825,0.947029792,0.7961726,0.698165422,0.544201241,0.033927631,0.783152662,0.748298665,0.435427387,12.67968704
0.729408958,0.764697461,0.670902034,0.481068553,0.618625218,0.019368917,0.491860344,0.384388019,0.776041958,0.554609302,0.101695374,0.450915121,0.791422414,0.182620018,0.113571974,0.604016684,0.250333549,0.801063453,0.130453623,0.589578957,0.039016368,0.283159522,0.94835852,0.789274604,0.869776293,0.65503614,0.614370884,0.123488588,0.171979873,0.216066381,0.574252717,0.52490456,0.05003384,0.309670162,0.329186419,0.918646808,0.828429743,0.789258622,0.766425008,0.090054382,0.102704331,0.676366252,0.452502686,0.418273175,0.645793195,0.011216828,0.811505266,0.647320558,0.45452262,0.016692173,0.228715869,0.989600205,0.87410107,0.389244305,0.651225858,0.61490629,0.871387644,0.032576874,0.579789076,0.073992306,0.692721028,0.877461225,0.558962181,0.100338768,0.797805734,0.604169238,0.538765683,0.694416601,0.183306094,0.253546318,0.388847007,0.062947907,0.511058617,0.741999588,0.265667238,0.935442368,0.715652484,0.690406027,0.134712601,0.048580661,0.576641276,0.037577891,0.328615513,0.072317385,0.499269139,0.329506791,0.491510799,0.039364159,0.174839027,0.359242945,0.244041536,0.602002671,0.224107989,0.070965011,0.883083243,0.495557762,0.19289902,0.74457089,0.389393818,0.854298877,19.18618508
0.367840222,0.026644881,0.054769935,0.137328908,0.118864587,0.247645009,0.326233976,0.013617684,0.42921758,0.856779921,0.291591933,0.085736894,0.452911194,0.577423687,0.174545437,0.748796054,0.21967266,0.079903792,0.981961284,0.208618276,0.866634193,0.986878928,0.730076287,0.635783058,0.758720596,0.078333095,0.150810816,0.055390564,0.415834621,0.349786192,0.960664947,0.356451497,0.19374252,0.93341869,0.896829966,0.477445658,0.656286577,0.283629064,0.201806811,0.124336693,0.255995685,0.523888715,0.757600295,0.184216437,0.816990502,0.896591617,0.882685849,0.142215383,0.779963888,0.192028705,0.277716672,0.388117563,0.268823912,0.907526148,0.107968534,0.886257,0.5569425,0.286535339,0.865958825,0.894520834,0.508370158,0.044753719,0.700549178,0.165398544,0.708692704,0.121485549,0.560112383,0.02900355,0.47858501,0.165244654,0.675569786,0.604602191,0.304237154,0.043623326,0.906972095,0.33023011,0.537119264,0.458328971,0.940588072,0.070388541,0.627594022,0.99953356,0.94257126,0.184492206,0.574808997,0.870622861,0.125329023,0.591156327,0.265740845,0.89170061,0.898039152,0.450593933,0.552119847,0.079607585,0.989268136,0.656784166,0.919934999,0.519102598,0.962865728,0.132735725,6.063737167
0.183852436,0.463802624,0.049399482,0.110277508,0.022788642,0.9300879,0.659761141,0.815452268,0.686101098,0.614668955,0.518151479,0.163033564,0.474738219,0.420362735,0.866055515,0.077630937,0.793308328,0.203350685,0.910507405,0.21808625,0.261523939,0.66677686,0.570175115,0.70821082,0.331095616,0.853753831,0.313284126,0.30697901,0.738893524,0.718181733,0.247158207,0.998882656,0.633166881,0.086737451,0.934334604,0.471967531,0.912111431,0.996003022,0.555454759,0.170372431,0.51502926,0.254357329,0.406374376,0.362814364,0.731759971,0.827230632,0.169229644,0.781975182,0.068145693,0.661500458,0.902325188,0.00298487,0.20910079,0.620153688,0.912812405,0.978913673,0.20511383,0.477572289,0.704906831,0.916190285,0.804246672,0.458028165,0.721578532,0.057864848,0.067812613,0.639924148,0.18767403,0.678753865,0.613577277,0.895139578,0.377255777,0.933774197,0.308459831,0.349052112,0.03458572,0.836338772,0.094601504,0.542244363,0.569209381,0.193842413,0.602932289,0.070134497,0.969560628,0.53130024,0.001804858,0.36551585,0.972370871,0.855967185,0.578594749,0.938869128,0.655266421,0.129598076,0.276581114,0.652383108,0.228152287,0.767904466,0.750252802,0.516212117,0.819699186,0.909126945,9.144361196
0.801194349,0.621959727,0.826756556,0.019050852,0.551503095,0.184054613,0.460101666,0.707648354,0.655834537,0.594189065,0.068377101,0.341873189,0.6564674,0.78351534,0.432850349,0.173135607,0.806124988,0.206107158,0.667100565,0.055517331,0.308329131,0.475551134,0.209414048,0.665183752,0.567079892,0.823558893,0.837203013,0.17848713,0.125733336,0.750877406,0.629375938,0.024282845,0.939815712,0.764508646,0.966397057,0.267089486,0.906137004,0.526581628,0.580489669,0.14753804,0.309077782,0.773329889,0.843686567,0.910597926,0.488925459,0.333677802,0.116677077,0.768140129,0.579062346,0.22072129,0.368297145,0.911061543,0.333046078,0.082179967,0.574640407,0.98458481,0.403633027,0.405868576,0.014139392,0.085451526,0.296114945,0.19563374,0.05353804,0.59741543,0.678316045,0.716498316,0.223309775,0.8432395,0.348032391,0.98251879,0.048348542,0.153114858,0.411550546,0.528938206,0.300364943,0.804621743,0.418043521,0.618761061,0.144533504,0.700926907,0.9565385,0.950584877,0.706982042,0.35566762,0.95430701,0.972574597,0.805187533,0.618093146,0.414146614,0.514635039,0.504574914,0.827083923,0.357707404,0.255869845,0.541944742,0.690518275,0.096785713,0.584850741,0.08574765,0.181369908,16.07382691
0.575067763,0.76173323,0.920994211,0.582673275,0.198584021,0.518545217,0.331171502,0.634168166,0.154714806,0.277390096,0.489624747,0.765597838,0.110534637,0.438165435,0.915498688,0.500202233,0.513432599,0.019441021,0.59363377,0.265898861,0.904577145,0.697366563,0.772466375,0.589159915,0.939010342,0.114995149,0.315594348,0.557840961,0.974851897,0.941519987,0.250051216,0.759702053,0.162568186,0.68029739,0.913520866,0.484821173,0.992634245,0.556531053,0.675616708,0.205292925,0.892214309,0.092153754,0.709211411,0.767278885,0.160952213,0.914042128,0.401717754,0.094401125,0.44505537,0.18361448,0.628095585,0.895996621,0.137473116,0.496154181,0.224607643,0.978602999,0.049786644,0.496348079,0.862147779,0.210753178,0.751378066,0.598381707,0.363238116,0.400887697,0.860109319,0.788748079,0.523094446,0.674276236,0.067903212,0.413973729,0.876285772,0.705072154,0.67014318,0.753964374,0.807639809,0.532295467,0.465495747,0.847051366,0.605160398,0.724665881,0.240541707,0.352920383,0.826173126,0.05251972,0.014082694,0.528912931,0.085311339,0.65855264,0.807696273,0.200732477,0.006094945,0.315521866,0.629146029,0.997744937,0.163665449,0.550579034,0.339399817,0.929662253,0.132558949,0.327662682,20.17357771
0.596963002,0.130866647,0.922947371,0.681206099,0.722476447,0.955520746,0.35966051,0.600287394,0.859595278,0.108274424,0.567277201,0.050649337,0.776928745,0.690350364,0.564439458,0.860533206,0.428685553,0.228524711,0.323446907,0.950538649,0.061249013,0.88468148,0.790306636,0.260663043,0.716049578,0.402436697,0.025007112,0.847849608,0.812552128,0.561852738,0.916714404,0.594979307,0.146183461,0.925596724,0.348108999,0.933061983,0.918582108,0.263835903,0.800378566,0.909265453,0.742423166,0.551356029,0.618736395,0.827122901,0.100891457,0.395719937,0.344458934,0.077488208,0.427025014,0.033093699,0.324587484,0.374771161,0.705349464,0.521811939,0.623434771,0.472680787,0.506848616,0.221218315,0.857285471,0.908942977,0.636873465,0.091470475,0.160013864,0.14847513,0.422163787,0.211581216,0.164353835,0.796231104,0.113485848,0.221087533,0.220944049,0.824075824,0.957454721,0.279332946,0.685980592,0.598411189,0.843201353,0.287610041,0.366113255,0.560043003,0.919773992,0.16966268,0.250148121,0.472588924,0.819520127,0.31273854,0.04500655,0.9087422,0.904732568,0.566202422,0.173833846,0.094270172,0.126069783,0.106785314,0.534462885,0.603099997,0.086094689,0.806470369,0.983892497,0.062077723,16.78823224
0.277031881,0.130483058,0.527424662,0.424061329,0.065810531,0.214852845,0.402701885,0.522555716,0.208207278,0.020754977,0.274871632,0.577549246,0.229113536,0.051499407,0.398743364,0.665000799,0.876471122,0.577394021,0.420985914,0.226732784,0.248297715,0.055209393,0.760692954,0.084551655,0.510467346,0.510814018,0.822091704,0.474982991,0.38455669,0.369104446,0.323239816,0.154117105,0.557496327,0.997776531,0.500001747,0.660586601,0.14201921,0.521694981,0.875265583,0.127584443,0.686417783,0.344225708,0.15718131,0.096214709,0.383805381,0.356754188,0.717635157,0.633062044,0.070103398,0.232638791,0.332913734,0.341537977,0.955421746,0.805800835,0.07805531,0.219248627,0.056848507,0.177142238,0.627292415,0.932983757,0.385433455,0.271585002,0.0060723,0.628607681,0.865362514,0.96673424,0.007567208,0.990686844,0.869774524,0.777358972,0.929499627,0.587399189,0.023500559,0.958013886,0.193536777,0.366104572,0.435681929,0.618630097,0.716010497,0.030543915,0.502122032,0.751580224,0.301960365,0.328319638,0.928327753,0.630811326,0.078078382,0.226994361,0.753948805,0.37557655,0.758294302,0.802261829,0.660242546,0.457220697,0.564903365,0.527756682,0.996773882,0.162497935,0.473072152,0.589242134,4.637466494
0.614569212,0.790842448,0.291033147,0.827092382,0.073856332,0.721093436,0.640735396,0.251234505,0.787106912,0.099989135,0.686116656,0.934815285,0.775914074,0.835730754,0.710401829,0.75278581,0.923617494,0.612943078,0.307076546,0.954871493,0.55389358,0.074101569,0.927102155,0.526617924,0.599087944,0.720695885,0.192790927,0.544727645,0.603925497,0.763847303,0.514496417,0.540615341,0.081368159,0.656935417,0.217063185,0.994199782,0.015441727,0.956202145,0.222470082,0.785307308,0.428852257,0.315335991,0.909084067,0.060793904,0.850444401,0.698395705,0.344345058,0.351651136,0.544313643,0.055712054,0.46509761,0.575141866,0.636712289,0.367910078,0.70916503,0.869232217,0.005926573,0.602987587,0.503125082,0.31025058,0.416937251,0.674897407,0.138912689,0.65064074,0.448892882,0.594380791,0.641582439,0.720447583,0.038549397,0.983239951,0.475229944,0.741311188,0.831906347,0.834834517,0.098927035,0.325249661,4.75E-05,0.932788901,0.859279474,0.215461611,0.159408819,0.129798062,0.859652417,0.208074569,0.688079766,0.130753739,0.228999719,0.617204101,0.822007081,0.093835441,0.479078888,0.746299444,0.958852908,0.741464138,0.737865736,0.651685873,0.351060381,0.231527461,0.647471023,0.799444046,19.31383015
0.489051833,0.119505886,0.740771667,0.881195678,0.772839805,0.816456353,0.223943722,0.518817874,0.659726472,0.411045735,0.324021412,0.68217246,0.166382769,0.44899914,0.515306852,0.71149437,0.993594715,0.394835308,0.918676805,0.776577865,0.88937018,0.11239894,0.750375322,0.879331318,0.703755914,0.99508954,0.240019045,0.46497344,0.986843775,0.967449997,0.17045724,0.647447248,0.454448812,0.72580273,0.06634701,0.186079121,0.360632718,0.006297688,0.628850334,0.257381662,0.000369337,0.003190522,0.2815005,0.217256836,0.106907087,0.097752814,0.449090868,0.0268311,0.814607365,0.113912002,0.417867719,0.744878226,0.391548909,0.211135971,0.597499867,0.865881407,0.452072423,0.97044056,0.92754901,0.037550425,0.517523182,0.809403748,0.749793365,0.216126375,0.061112718,0.504058965,0.602782255,0.835414005,0.929767274,0.627452847,0.568031042,0.668453542,0.407767137,0.223403677,0.407583038,0.825471474,0.500670701,0.482526322,0.785853589,0.839495776,0.385083795,0.025619295,0.788250557,0.683240846,0.985902318,0.499345017,0.052960417,0.666023335,0.775999608,0.902769702,0.15944572,0.023507602,0.78885793,0.674072331,0.855734409,0.470661195,0.059860042,0.38480797,0.424444728,0.646142697,16.95253135
0.281168926,0.723012934,0.432669288,0.186436763,0.496464413,0.928793745,0.703796114,0.951349756,0.980331738,0.8795786,0.053792628,0.887532293,0.138926951,0.314951811,0.397707359,0.800778741,0.646039479,0.449676857,0.758835661,0.771902864,0.246704036,0.106842903,0.577733801,0.829265279,0.502612722,0.588679095,0.861324468,0.744497478,0.307771491,0.223228088,0.345007947,0.262012089,0.530058044,0.971993185,0.423187606,0.472252701,0.756319373,0.609009183,0.030093694,0.200847036,0.151748979,0.748830893,0.972577869,0.793553324,0.583471142,0.104459891,0.498670192,0.555127808,0.052190182,0.643906133,0.822089458,0.063947503,0.330604352,0.232191805,0.38329083,0.203932879,0.799660203,0.833951192,0.425537877,0.920726408,0.786137114,0.773686669,0.42502297,0.61226058,0.310176053,0.916918518,0.478480216,0.130988893,0.129215505,0.918236684,0.235094025,0.614171662,0.961135548,0.470751103,0.29322781,0.330635498,0.181059061,0.443646419,0.07242171,0.631922388,0.845903908,0.080602211,0.596450022,0.818648755,0.532202311,0.318453529,0.472049031,0.681662441,0.085721833,0.357365081,0.691772042,0.766523675,0.761809419,0.767937208,0.61081165,0.519442604,0.749759022,0.826056137,0.863332753,0.500423554,11.79766243
0.937186616,0.459123878,0.101421541,0.105331804,0.997501337,0.116112653,0.912456917,0.797933146,0.319895481,0.923052168,0.473829307,0.870976565,0.677344873,0.917415904,0.086204439,0.436484969,0.401803529,0.584516401,0.285541432,0.857093651,0.15198319,0.98774852,0.782324609,0.474970627,0.342764401,0.204208545,0.265622135,0.482576346,0.878896175,0.18155334,0.752360475,0.867725955,0.572950757,0.169714526,0.939884254,0.73043875,0.708041041,0.906760354,0.409261869,0.035457781,0.223998227,0.943183449,0.704211915,0.99786759,0.21782858,0.977335997,0.178644028,0.645098987,0.958353314,0.209570077,0.274725731,0.704167853,0.544674647,0.677779399,0.76825646,0.046303316,0.702446571,0.449439445,0.200608532,0.531094143,0.523326857,0.742305137,0.031037694,0.364050625,0.055571776,0.605564302,0.7433471,0.634569365,0.780635763,0.711312276,0.017453062,0.930204033,0.752787194,0.883771448,0.763352137,0.461474681,0.353066244,0.786726905,0.421748936,0.885483552,0.960639861,0.207212402,0.228404029,0.378522153,0.44325177,0.927244962,0.59359612,0.627764911,0.02812018,0.51792998,0.051284081,0.917803955,0.398591645,0.012985153,0.739079786,0.750294202,0.287286242,0.357206763,0.724400545,0.58635905,19.25994113
